listing_id,operation,district,neighborhood,address,surface_m2,rooms,bathrooms,price_eur,price_per_m2,floor,elevator,balcony,furnished,condition,energy_certificate,has_parking,latitude,longitude,agency
2119,lease,Sants-Montjuïc,El raval,Calle Falsa 123,148,2+,two,?,4522.67,N/A,No,unknown,partially,N/A,N/A,unknown,?,N/A,Idealista
ID_2119,rent,Horta-Guinardó,El Clot,unknown,158,2+,?,4042,N/A,4º,no,No,Sí,good,F,unknown,41.40857,N/A,Engel & Völkers
2121,rent,Sants-Montjuïc,Diagonal Mar,C/ Diagonal 286,?,2+,?,300631 €,4174 €/m2,2º,Sí,?,Sí,poor,N/A,Sí,41.0,?,Idealista
2122,?,Eixampl,Les Corts,C/ Gran Via 77,106m2,2+,1 baño,1.200€,7664.71,3º,No,yes,N/A,average,?,yes,?,?,Fotocasa
,rent,Sant Andreu,Sagrada familia ,C/ Aragó 142,241,4,two,2290,?,ático,?,Sí,Sí,poor,E,Sí,N/A,2.15542,Idealista
2124,lease,Ciutat Vella,La Barceloneta,C/ Gran Via 70,?,2+,two,?,?,4º,Y,?,Sí,?,B,N,?,2.18403,Housfy
2125,buy,Sants-Montjuïc,El Born, ,218,?,two,925€,N/A,2º,no,unknown,partially,a reformar,E,yes,41.35411,N/A,Idealista
2126,rent,Sarrià-Sant Gervasi,Diagonal Mar, ,N/A,N/A,two,4975€,N/A,bajo,N,N,partially,?,A,N,?,2.13397,Fotocasa
,?,gracia,Les Corts,unknown,47 m²,three,1 baño,N/A,2146.22,3º,no,no,?,?,F,no,41.0,N/A,Fotocasa
,venta,Ciutat Vella,El Raval, ,?,4,?,394896 €,6482.39,bajo,N,unknown,No,average,A,?,41.37259,2.10072,Idealista
2129,?,Eixample,La Barceloneta,Calle Falsa 123,173,3,N/A,280354 €,7604 €/m2,ático,no,Y,?,reformado,A,No,N/A,?,Remax
ID_2129,rent,Ciutat Vella,unknown, ,N/A,2+,N/A,N/A,4420 €/m2,N/A,Sí,Y,?,good,N/A,Sí,N/A,N/A,Housfy
,lease,Ciutat Vella,Sant Antoni,Passeig de Gràcia,191,N/A,N/A,1697425,8946.65,N/A,N,no,N/A,poor,E,yes,41.35706,?,Engel & Völkers
ID_2131,rent,Sarrià-Sant Gervasi,Sagrada Família, ,67 m²,?,1 baño,1514€,8230.53,sótano,N,unknown,N/A,a reformar,?,yes,?,2.0,Remax
ID_2132,VENDER,gracia,La Barceloneta,Passeig de Gràcia,N/A,?,N/A,?,5236.36,1º,?,yes,No,a reformar,G,N,N/A,N/A,Housfy
2134,?,Gràcia,Vila de Gràcia, ,229,three,1 baño,?,5337 €/m2,ático,unknown,unknown,N/A,?,D,No,41.0,2.18077,Particular
2135,lease,Sarrià-Sant Gervasi,Vila de Gràcia,C/ Aragó 191,104,4,1 baño,1964921,8558.04,3º,N,no,Sí,reformado,C,yes,?,?,unknown
ID_2135,rent,Sant Andreu,unknown,unknown,N/A,2+,two,N/A,N/A,N/A,No,unknown,?,?,?,yes,41.41989,2.0,Idealista
,VENDER,Horta-Guinardó,Diagonal Mar,C/ Diagonal 387,?,N/A,2,880€,6842 €/m2,1º,No,?,N/A,poor,D,N,41.0,2.0,Particular
2138,alquiler,Gràcia,Sagrada familia ,Calle Falsa 123,79m2,2+,3,?,?,1º,Y,N,partially,average,?,?,41.0,?,Fotocasa
,?,Gràcia,unknown,C/ Diagonal 29,116,1,1 baño,869183,?,ático,N,no,Sí,average,E,Y,41.0,2.0,Fotocasa
,alquiler,Sants-Montjuïc,?,Passeig de Gràcia,?,?,1 baño,353671 €,N/A,ático,Sí,Sí,Sí,average,D,Y,41.36105,?,Idealista
,lease,Eixampl,Diagonal Mar,Passeig de Gràcia,N/A,2+,1 baño,?,3563.49,4º,yes,yes,No,?,E,?,41.39368,N/A,unknown
,?,Ciutat Vella,El Clot,Calle Falsa 123,185,?,two,N/A,N/A,2º,N,no,Sí,good,D,Sí,41.0,2.0,unknown
2143,alquiler,Eixampl,El Clot,Calle Falsa 123,87m2,?,N/A,1.200€,N/A,bajo,no,unknown,?,a reformar,G,no,41.35972,N/A,Fotocasa
,alquiler,Sants-Montjuïc,Vila de Gràcia,Passeig de Gràcia,N/A,three,1 baño,?,?,ático,no,N,partially,N/A,G,N,41.0,?,Engel & Völkers
2145,alquiler,Sant Martí,Diagonal Mar,Passeig de Gràcia,?,N/A,1 baño,N/A,?,2º,?,N,No,reformado,A,yes,N/A,N/A,unknown
2146,VENDER,Sant Andreu,Diagonal Mar,Passeig de Gràcia,?,2+,N/A,3362€,N/A,sótano,no,Sí,No,reformado,F,?,41.0,2.0,Housfy
ID_2146,rent,Sant Martí,El Born,C/ Diagonal 228,53m2,?,two,N/A,?,sótano,Sí,Sí,No,poor,G,N,?,2.16556,Remax
ID_2147,lease,Eixampl,El Born,unknown,146 m²,1,1 baño,97348,?,3º,?,?,No,reformado,G,Y,41.42675,N/A,Housfy
2149,VENDER,Nou Barris,unknown,Passeig de Gràcia,189,N/A,two,N/A,N/A,N/A,yes,unknown,N/A,N/A,?,?,41.35156,2.0,Idealista
2150,alquiler,Unknown,?,Passeig de Gràcia,N/A,4,1,4477€,N/A,2º,?,yes,partially,?,A,yes,N/A,N/A,Housfy
2151,rent,Sant Andreu,?,C/ Aragó 280,99m2,N/A,two,1467€,N/A,bajo,No,yes,?,a reformar,F,unknown,N/A,2.0,Remax
ID_2151,rent,SANTS,Diagonal Mar,C/ Mallorca 303,59m2,3,N/A,4869€,3051 €/m2,sótano,Y,No,Sí,?,G,N,41.0,2.0,Idealista
2153,?,Sants-Montjuïc,Sagrada familia , ,N/A,N/A,1 baño,1.200€,3852.88,3º,N,Y,N/A,?,E,N,41.0,N/A,Particular
ID_2153,lease,Gràcia,Sagrada Família,C/ Aragó 358,179,2+,1,1.200€,5987 €/m2,4º,no,no,N/A,N/A,B,?,N/A,2.0,Remax
2155,lease,Nou Barris,Vila de Gràcia,Calle Falsa 123,N/A,three,2,N/A,6285 €/m2,4º,Y,Y,No,average,A,Y,41.0,2.0,Remax
2156,?,Sarrià-Sant Gervasi,Diagonal Mar, ,48 m²,6,3,N/A,N/A,3º,yes,No,N/A,N/A,C,N,41.0,?,unknown
ID_2156,buy,Unknown,Sant Antoni,Calle Falsa 123,110m2,1,two,290210 €,?,sótano,Y,N,?,a reformar,C,No,?,2.20035,Engel & Völkers
2158,venta,Nou Barris,Sagrada familia ,Passeig de Gràcia,136 m²,2,N/A,1705455,?,bajo,unknown,Sí,?,average,B,No,41.35804,2.20966,Fotocasa
ID_2158,venta,SANTS,unknown,unknown,N/A,1,?,N/A,3680 €/m2,3º,N,No,Sí,nuevo,F,unknown,41.0,N/A,unknown
,venta,Horta-Guinardó,Sagrada familia , ,?,three,?,192994 €,N/A,bajo,yes,Y,partially,reformado,G,no,41.41936,2.0,Particular
2161,buy,Sants-Montjuïc,El Born,C/ Gran Via 46,89 m²,three,?,?,N/A,3º,yes,Sí,Sí,good,E,unknown,N/A,2.0,Particular
ID_2161,alquiler,Unknown,La Barceloneta, ,84m2,N/A,1,N/A,2641.63,ático,yes,No,No,N/A,G,N,N/A,2.0,Particular
2163,alquiler,Sant Andreu,Les Corts,unknown,96m2,N/A,two,108958 €,N/A,sótano,yes,N,Sí,reformado,D,?,?,2.10518,Housfy
2164,?,Les Corts,El Clot,unknown,92,N/A,two,N/A,N/A,sótano,No,yes,No,a reformar,D,?,?,?,Particular
2165,rent,Horta-Guinardó,Sagrada Família,C/ Aragó 95,?,?,two,?,4612 €/m2,3º,Y,Sí,partially,poor,N/A,No,41.0,?,Idealista
2166,alquiler,Nou Barris,Diagonal Mar,Calle Falsa 123,N/A,three,?,1.200€,?,3º,unknown,N,N/A,average,G,?,41.42175,?,Housfy
2167,alquiler,Sant Andreu,unknown,Calle Falsa 123,106m2,three,?,2023€,8082.28,4º,Sí,yes,partially,reformado,G,N,?,N/A,Housfy
,lease,Les Corts,Sant Antoni,unknown,132 m²,?,N/A,N/A,6788 €/m2,sótano,yes,N,partially,a reformar,N/A,no,41.0,?,Particular
ID_2168,venta,Horta-Guinardó,?,unknown,N/A,N/A,1 baño,1.200€,?,2º,Y,No,No,good,E,N,41.39025,2.0,Idealista
ID_2169,?,Unknown,Sagrada Família,unknown,104m2,2+,?,?,N/A,3º,Y,no,partially,a reformar,B,Sí,41.38067,?,Idealista
,buy,Horta-Guinardó,Vila de Gràcia,Calle Falsa 123,?,N/A,1 baño,4077€,9853.52,sótano,Sí,N,N/A,poor,E,Y,41.0,N/A,Remax
2172,lease,Nou Barris,Poble-sec,unknown,?,2+,?,?,?,4º,unknown,Sí,N/A,good,G,?,N/A,2.17063,Idealista
2173,venta,Unknown,?,C/ Diagonal 144,?,?,1 baño,446374 €,?,3º,Sí,no,partially,average,E,yes,41.40718,2.16159,Housfy
ID_2173,lease,Unknown,La Barceloneta,unknown,100 m²,?,N/A,1.200€,N/A,1º,Sí,N,partially,?,F,Sí,N/A,2.13618,Particular
2175,venta,Sants-Montjuïc,El raval,unknown,110 m²,?,?,321268 €,3087 €/m2,sótano,Sí,yes,Sí,reformado,A,?,41.41369,2.11813,Fotocasa
,lease,Sarrià-Sant Gervasi,El Clot,Passeig de Gràcia,N/A,1,?,1023494,7502 €/m2,1º,Sí,?,partially,N/A,D,No,41.0,?,unknown
2177,venta,Sants-Montjuïc,Vila de Gràcia, ,89m2,2+,N/A,81276,4699 €/m2,4º,no,?,partially,reformado,N/A,yes,41.0,2.0,Idealista
2178,lease,Eixampl,La Barceloneta,unknown,N/A,three,?,1308806,?,1º,N,No,N/A,nuevo,N/A,no,41.40759,N/A,Particular
2179,rent,Sant Martí,?,Passeig de Gràcia,N/A,2+,1 baño,2628€,8358.59,N/A,Y,N,No,N/A,C,Sí,N/A,?,Particular
ID_2179,VENDER,Sant Martí,unknown,Passeig de Gràcia,180,2+,2,?,6500 €/m2,ático,?,No,No,a reformar,D,unknown,41.4228,2.19735,Idealista
,?,Horta-Guinardó,El Clot,Passeig de Gràcia,N/A,2+,1 baño,?,?,2º,Sí,Sí,partially,N/A,E,Sí,41.0,?,Remax
,VENDER,Sarrià-Sant Gervasi,El Born,Passeig de Gràcia,56 m²,?,1,1.200€,N/A,sótano,no,unknown,N/A,N/A,F,No,41.0,N/A,Idealista
,rent,SANTS,El raval,Passeig de Gràcia,67m2,three,?,1448,3263.58,sótano,no,no,No,poor,B,No,N/A,2.19643,Fotocasa
,alquiler,gracia,Sant Antoni,Calle Falsa 123,N/A,?,two,?,N/A,sótano,no,unknown,Sí,a reformar,N/A,No,41.39819,?,Engel & Völkers
ID_2184,alquiler,Les Corts,El Clot,C/ Aragó 300,120 m²,three,3,N/A,6489.59,ático,N,Y,Sí,nuevo,?,Y,N/A,?,Remax
,venta,Horta-Guinardó,Les Corts,unknown,200,?,2,319088 €,5081.16,N/A,no,N,partially,poor,N/A,Sí,?,2.0,Engel & Völkers
ID_2186,buy,Horta-Guinardó,El Clot,Passeig de Gràcia,66 m²,1,?,3278€,4202 €/m2,bajo,N,Y,?,N/A,C,Sí,?,?,Idealista
2188,alquiler,Ciutat Vella,unknown, ,99m2,6,?,1.200€,7805.47,N/A,no,Y,No,reformado,N/A,no,N/A,N/A,Housfy
,venta,Nou Barris,Sagrada Família,unknown,70m2,N/A,1 baño,?,N/A,4º,Sí,unknown,No,poor,A,No,41.41036,2.0,Housfy
,buy,Ciutat Vella,El Clot, ,139,1,1,?,4438.23,2º,Y,unknown,N/A,a reformar,F,No,41.4239,2.0,unknown
2191,venta,Ciutat Vella,?, ,144 m²,?,N/A,?,6017 €/m2,N/A,Sí,?,No,N/A,?,?,N/A,?,Fotocasa
2192,VENDER,gracia,La Barceloneta,Calle Falsa 123,N/A,N/A,1,?,6868 €/m2,2º,yes,yes,Sí,nuevo,?,yes,N/A,N/A,Fotocasa
ID_2192,rent,gracia,Sagrada familia ,C/ Diagonal 10,67,?,two,172430 €,4194.56,1º,no,unknown,No,poor,N/A,Sí,41.0,2.20076,Remax
2194,VENDER,Gràcia,unknown,Passeig de Gràcia,?,three,N/A,497559 €,5557 €/m2,sótano,N,Y,No,reformado,B,yes,?,2.0,Engel & Völkers
ID_2194,rent,Sant Andreu,Poble-sec,Calle Falsa 123,50 m²,three,?,?,6163 €/m2,bajo,?,Sí,N/A,?,?,unknown,41.0,?,Remax
2196,?,gracia,La Barceloneta,unknown,?,3,1 baño,N/A,N/A,4º,N,yes,Sí,a reformar,G,no,41.0,2.19551,Idealista
ID_2196,lease,Horta-Guinardó,Sagrada Família,unknown,N/A,three,?,1839€,4992 €/m2,ático,no,Sí,Sí,N/A,F,Sí,41.35951,?,Idealista
ID_2197,?,Eixampl,El raval,C/ Aragó 171,N/A,2+,1 baño,?,N/A,ático,Sí,Y,N/A,nuevo,B,No,41.0,2.20285,unknown
ID_2198,?,Nou Barris,Sant Antoni,unknown,111 m²,2+,1,3638€,N/A,4º,Y,yes,No,reformado,?,Sí,N/A,N/A,unknown
2200,?,Nou Barris,Sant Antoni,unknown,N/A,2+,2,?,?,sótano,no,No,partially,average,G,N,N/A,N/A,Particular
,rent,Horta-Guinardó,Poble-sec, ,76 m²,?,N/A,N/A,?,2º,unknown,yes,?,good,F,yes,41.0,N/A,Fotocasa
ID_2201,alquiler,SANTS,Vila de Gràcia,Calle Falsa 123,88m2,three,two,4258€,?,sótano,unknown,unknown,N/A,good,?,Y,?,?,Particular
,rent,Ciutat Vella,?, ,N/A,2+,two,?,7608.79,2º,Sí,?,?,good,G,N,41.0,2.15156,unknown
ID_2203,venta,Nou Barris,Les Corts,Calle Falsa 123,136,?,?,1827292,5578.15,4º,?,Sí,N/A,a reformar,D,N,41.38372,N/A,Fotocasa
ID_2204,lease,Horta-Guinardó,El Born,Calle Falsa 123,50 m²,N/A,N/A,1852€,6871 €/m2,bajo,No,unknown,N/A,reformado,?,No,?,2.0,Idealista
,buy,Sant Martí,El Clot,Calle Falsa 123,?,2+,two,1657644,N/A,N/A,?,?,No,nuevo,D,N,41.0,?,Fotocasa
2207,?,Les Corts,La Barceloneta, ,?,5,?,381438 €,N/A,sótano,no,?,N/A,?,E,no,41.39461,?,Engel & Völkers
ID_2207,rent,Sant Martí,Vila de Gràcia,Passeig de Gràcia,126,2+,1,2539,3162 €/m2,4º,no,?,?,N/A,C,no,?,2.14719,unknown
2209,buy,Sarrià-Sant Gervasi,Diagonal Mar,Passeig de Gràcia,89,?,?,?,3563 €/m2,4º,unknown,unknown,Sí,?,?,Sí,41.0,?,Idealista
,alquiler,Horta-Guinardó,El raval,C/ Mallorca 322,?,?,1,2628,?,1º,no,unknown,?,good,N/A,?,41.41144,?,Engel & Völkers
2211,VENDER,Les Corts,unknown,C/ Aragó 353,N/A,N/A,two,297899,7943 €/m2,bajo,No,yes,?,average,D,no,N/A,2.1334,Housfy
ID_2211,?,Sants-Montjuïc,Diagonal Mar, ,?,1,?,197769 €,4232 €/m2,4º,N,N,N/A,average,N/A,N,41.0,2.16178,Fotocasa
,buy,Sant Martí,Sagrada Família,Calle Falsa 123,N/A,three,N/A,1579823,?,1º,Y,no,partially,a reformar,D,yes,?,2.13051,unknown
,alquiler,Sant Martí,Sant Antoni,unknown,51m2,2+,N/A,N/A,6492 €/m2,1º,N,unknown,No,poor,F,yes,N/A,N/A,Remax
ID_2214,?,Eixample,El raval,Calle Falsa 123,64m2,?,N/A,4984€,N/A,4º,N,Y,No,nuevo,A,Sí,N/A,N/A,Housfy
ID_2215,venta,Eixample,El Born,Calle Falsa 123,N/A,?,two,231701 €,?,N/A,Sí,No,N/A,a reformar,F,No,?,N/A,Housfy
2217,lease,Gràcia,La Barceloneta,C/ Mallorca 61,83m2,2+,?,254625 €,?,1º,unknown,?,Sí,reformado,F,Sí,N/A,2.167,Fotocasa
ID_2217,rent,Unknown,El raval,C/ Gran Via 259,115,N/A,?,N/A,4910 €/m2,N/A,Sí,Sí,No,nuevo,N/A,No,?,N/A,Remax
2219,lease,SANTS,?, ,N/A,2+,1 baño,219976 €,5181.39,2º,Y,Sí,?,poor,A,N,41.0,2.19278,Idealista
2220,VENDER,Sant Andreu,El raval, ,150 m²,three,?,N/A,2623.65,1º,N,yes,?,a reformar,F,yes,?,2.0,Particular
2221,venta,Gràcia,Poble-sec,unknown,99 m²,?,N/A,368917 €,3192.33,4º,No,no,N/A,a reformar,N/A,no,41.36144,2.13032,Housfy
,alquiler,Eixampl,Sagrada Família, ,150 m²,N/A,N/A,196173 €,9940.63,2º,Y,N,No,nuevo,D,yes,41.39832,2.11326,Idealista
,buy,Sants-Montjuïc,Sagrada Família,Passeig de Gràcia,86m2,3,?,?,2635.37,N/A,No,N,No,poor,A,Y,?,2.0,Housfy
,VENDER,Ciutat Vella,El Raval,Calle Falsa 123,?,2+,?,N/A,?,1º,N,yes,Sí,N/A,A,no,41.38256,N/A,unknown
ID_2224,VENDER,Gràcia,Poble-sec,Passeig de Gràcia,94m2,2+,1 baño,157207,3648 €/m2,4º,N,No,partially,a reformar,E,Y,41.35576,2.0,unknown
,alquiler,Gràcia,Sagrada Família,Passeig de Gràcia,180,three,2,N/A,N/A,4º,N,unknown,Sí,poor,?,Sí,N/A,2.0,Idealista
2227,?,Sant Andreu,Poble-sec,unknown,77 m²,N/A,2,1.200€,?,3º,No,unknown,partially,nuevo,E,No,41.36389,2.0,unknown
,VENDER,Sants-Montjuïc,El Raval,Calle Falsa 123,46,1,N/A,?,4897.06,N/A,no,no,No,good,G,yes,N/A,N/A,Remax
ID_2228,VENDER,Gràcia,Diagonal Mar,C/ Mallorca 101,198,N/A,two,N/A,7637.74,sótano,N,unknown,No,N/A,F,No,41.41806,2.0,Engel & Völkers
ID_2229,venta,gracia,Sagrada Família,unknown,N/A,3,1,N/A,9410.24,3º,No,Y,N/A,N/A,C,Sí,41.0,?,Remax
2231,buy,Les Corts,unknown,Calle Falsa 123,?,three,2,N/A,N/A,N/A,N,Sí,N/A,N/A,A,No,41.40652,2.0,Remax
2232,?,Les Corts,El Clot,unknown,N/A,?,1 baño,826€,N/A,sótano,N,Y,N/A,N/A,B,N,N/A,2.0,Engel & Völkers
ID_2232,lease,Horta-Guinardó,Diagonal Mar,unknown,64 m²,1,two,200534 €,4195.34,N/A,no,No,No,nuevo,E,No,41.35204,2.0,Idealista
ID_2233,alquiler,Sants-Montjuïc,Les Corts, ,?,N/A,1 baño,3915€,9810.89,bajo,Sí,no,N/A,nuevo,C,?,41.42323,?,unknown
,venta,Sant Martí,La Barceloneta,unknown,229,1,two,?,N/A,sótano,No,yes,N/A,average,A,Sí,N/A,2.0,Remax
ID_2235,lease,Ciutat Vella,La Barceloneta,unknown,140,2+,1 baño,365765 €,4097 €/m2,2º,yes,?,N/A,a reformar,B,unknown,N/A,2.0,unknown
2237,venta,Gràcia,Poble-sec,C/ Aragó 182,54m2,N/A,?,1.200€,N/A,sótano,yes,No,?,nuevo,?,N,N/A,2.12851,Remax
2238,venta,Les Corts,?,C/ Mallorca 296,N/A,2+,3,1.200€,N/A,3º,no,N,No,poor,?,No,?,2.10916,unknown
,VENDER,Nou Barris,?,Calle Falsa 123,N/A,4,1 baño,?,4327.06,4º,unknown,unknown,N/A,poor,G,unknown,41.41121,2.21148,Idealista
,?,Sant Andreu,unknown,unknown,?,4,1 baño,372300 €,N/A,N/A,no,Y,partially,a reformar,F,unknown,N/A,2.0,Particular
ID_2240,?,Eixample,Diagonal Mar,Calle Falsa 123,112 m²,3,N/A,595336,N/A,bajo,yes,No,N/A,nuevo,E,Sí,41.0,N/A,Particular
,rent,gracia,unknown,unknown,134 m²,?,N/A,2376€,5985 €/m2,3º,N,N,No,a reformar,G,Sí,41.0,N/A,Fotocasa
ID_2242,buy,Sants-Montjuïc,Diagonal Mar, ,137 m²,three,3,N/A,3252 €/m2,N/A,N,Sí,N/A,nuevo,C,unknown,N/A,N/A,Remax
2244,?,Eixample,?, ,59m2,2+,3,1.200€,7908 €/m2,sótano,N,No,?,a reformar,D,N,N/A,?,Housfy
ID_2244,buy,gracia,Sant Antoni, ,50m2,N/A,?,4388€,3645.53,ático,yes,No,?,average,?,no,41.0,2.16902,Remax
,VENDER,SANTS,Sagrada Família,unknown,90m2,1,?,1521452,6377.44,bajo,Y,No,Sí,?,A,unknown,41.0,?,Idealista
,rent,Sarrià-Sant Gervasi,Diagonal Mar,Calle Falsa 123,N/A,2,3,109078 €,3265.76,4º,Y,No,?,N/A,N/A,Y,41.37136,N/A,unknown
,venta,Sant Martí,Vila de Gràcia,Calle Falsa 123,88m2,three,N/A,1.200€,?,ático,unknown,unknown,N/A,reformado,N/A,No,?,2.0,Fotocasa
2249,VENDER,Gràcia,Sant Antoni, ,?,5,two,2059€,?,N/A,?,unknown,Sí,good,F,?,41.42796,?,unknown
ID_2249,VENDER,gracia,El Born,C/ Mallorca 184,?,4,?,551026,N/A,ático,no,Sí,?,nuevo,C,Sí,41.0,N/A,Fotocasa
,?,Les Corts,El Raval,C/ Diagonal 69,?,?,two,3869€,2807.88,N/A,Sí,?,?,good,N/A,Sí,?,2.20938,Engel & Völkers
2252,lease,Eixample,Poble-sec,unknown,102m2,2+,two,?,6474 €/m2,ático,Y,N,partially,good,F,no,?,N/A,Housfy
,VENDER,Sant Andreu,El raval,C/ Diagonal 273,115 m²,2+,?,N/A,N/A,sótano,?,No,partially,poor,?,Sí,41.0,2.15351,Remax
2254,lease,gracia,Vila de Gràcia, ,71m2,2+,?,1107193,N/A,sótano,yes,Y,N/A,average,?,Y,41.0,2.13094,Fotocasa
2255,alquiler,Unknown,Les Corts,Passeig de Gràcia,N/A,N/A,2,1193€,?,ático,Sí,unknown,partially,good,E,?,N/A,N/A,Idealista
2256,venta,Sant Martí,unknown,C/ Aragó 140,?,2+,N/A,?,7561 €/m2,3º,?,No,Sí,N/A,A,No,41.0,2.0,Engel & Völkers
,buy,Ciutat Vella,unknown,unknown,74m2,?,?,465002 €,3168 €/m2,2º,Y,Sí,partially,?,E,Y,N/A,2.0,Particular
ID_2257,buy,Sant Andreu,La Barceloneta, ,77m2,N/A,two,?,?,1º,N,Y,partially,reformado,?,Sí,41.4227,N/A,Housfy
,lease,Sant Andreu,unknown,Passeig de Gràcia,N/A,N/A,1 baño,1798€,N/A,N/A,No,Y,?,average,G,yes,41.39805,2.17914,unknown
2260,alquiler,Unknown,El Clot,unknown,217,2+,3,N/A,3523 €/m2,4º,?,Sí,N/A,a reformar,B,Y,?,?,unknown
,VENDER,Horta-Guinardó,Sagrada Família, ,77m2,N/A,?,388439 €,?,ático,N,no,partially,a reformar,B,no,41.0,2.10908,Fotocasa
,alquiler,Sarrià-Sant Gervasi,Sant Antoni,Calle Falsa 123,50,N/A,two,173512 €,2225.79,2º,N,Sí,N/A,poor,F,?,41.3926,N/A,Particular
2263,?,Eixample,El Raval,unknown,?,three,two,3526€,4612 €/m2,2º,?,?,No,a reformar,N/A,?,41.3518,2.0,Idealista
2264,buy,Gràcia,El Raval,unknown,140 m²,N/A,N/A,N/A,5149 €/m2,3º,N,?,partially,average,F,N,?,2.0,Idealista
ID_2264,lease,Ciutat Vella,Vila de Gràcia,Calle Falsa 123,N/A,?,?,N/A,4284 €/m2,1º,Sí,no,?,good,A,yes,N/A,2.19297,unknown
,rent,Sarrià-Sant Gervasi,?,Calle Falsa 123,N/A,2+,N/A,1.200€,N/A,1º,?,no,partially,N/A,D,N,?,2.21722,unknown
ID_2266,buy,Gràcia,El Raval,Passeig de Gràcia,?,2+,two,?,?,3º,no,yes,Sí,nuevo,B,Sí,41.39875,N/A,Housfy
ID_2267,alquiler,Horta-Guinardó,Vila de Gràcia,unknown,249,2,3,?,5991 €/m2,2º,no,no,?,poor,E,unknown,?,2.13744,unknown
2269,alquiler,Eixampl,El Raval,unknown,77m2,2+,1 baño,878€,7158 €/m2,sótano,N,No,Sí,average,A,no,41.35887,2.0,Particular
,venta,Nou Barris,El Clot, ,N/A,?,?,N/A,6037.41,bajo,N,N,No,nuevo,?,No,41.38006,?,Housfy
,?,Eixample,El Born,C/ Aragó 268,N/A,three,two,?,6584 €/m2,1º,Y,Sí,partially,average,C,Sí,41.36058,N/A,Remax
2272,rent,SANTS,Poble-sec,unknown,N/A,5,?,4887,?,N/A,unknown,unknown,N/A,a reformar,B,N,?,2.0,Particular
2273,buy,Les Corts,?,unknown,96 m²,5,N/A,1.200€,3372 €/m2,4º,No,N,N/A,N/A,A,Y,?,N/A,unknown
,?,SANTS,Sant Antoni,unknown,131 m²,N/A,1 baño,3860€,N/A,sótano,?,No,?,a reformar,N/A,yes,41.37059,2.0,Particular
2275,alquiler,Horta-Guinardó,Diagonal Mar,C/ Gran Via 72,118,?,3,N/A,?,3º,no,unknown,?,reformado,?,?,?,2.0,Idealista
ID_2275,lease,SANTS,unknown,Passeig de Gràcia,87m2,2+,two,1.200€,6173.95,2º,no,Sí,partially,poor,C,yes,41.39279,2.0,Housfy
ID_2276,venta,Horta-Guinardó,El Raval,Calle Falsa 123,83 m²,5,2,3173€,7312 €/m2,bajo,yes,No,?,?,A,yes,N/A,2.0,Idealista
2278,VENDER,Ciutat Vella,El Born,unknown,N/A,N/A,N/A,4147€,4086.35,3º,Sí,unknown,N/A,good,C,N,N/A,2.13137,Fotocasa
,lease,Unknown,El Raval,C/ Mallorca 203,N/A,?,?,332577 €,N/A,4º,unknown,Y,Sí,?,A,yes,?,N/A,Remax
ID_2279,lease,Eixampl,El Clot,unknown,99m2,4,two,?,?,ático,Y,unknown,Sí,average,C,unknown,41.0,2.0,Housfy
2281,venta,Sant Martí,?,C/ Gran Via 387,102 m²,2+,two,N/A,3676.8,sótano,No,yes,?,nuevo,C,?,41.3614,N/A,unknown
ID_2281,lease,Eixample,El raval, ,?,3,?,1.200€,N/A,1º,unknown,N,N/A,?,E,unknown,N/A,2.0,Idealista
,lease,Eixampl,El Born,Calle Falsa 123,106,2+,two,465690,N/A,4º,unknown,unknown,partially,?,B,Y,41.38725,N/A,Housfy
,VENDER,Sants-Montjuïc,Diagonal Mar,C/ Gran Via 248,146 m²,?,2,?,2571.63,1º,Sí,unknown,Sí,N/A,A,yes,N/A,N/A,Particular
ID_2284,rent,Unknown,Poble-sec,Passeig de Gràcia,?,1,two,?,5276 €/m2,sótano,unknown,Sí,?,good,F,N,41.36621,N/A,Housfy
ID_2285,rent,Sants-Montjuïc,El Born,Calle Falsa 123,114 m²,6,?,N/A,N/A,2º,?,Sí,No,average,N/A,Sí,N/A,N/A,Engel & Völkers
ID_2286,venta,Eixample,Vila de Gràcia, ,141 m²,N/A,?,N/A,3327 €/m2,sótano,yes,No,?,reformado,E,No,N/A,?,Housfy
ID_2287,lease,Eixample,?, ,N/A,?,1 baño,1.200€,?,N/A,no,?,?,reformado,C,unknown,?,?,Idealista
,VENDER,Horta-Guinardó,?,Passeig de Gràcia,67m2,?,two,1575€,8587.82,1º,?,Sí,N/A,nuevo,A,?,41.0,?,Idealista
2290,alquiler,Sant Andreu,El Raval,C/ Aragó 191,53,three,?,867€,5339.71,3º,?,N,partially,average,E,?,41.0,N/A,unknown
2291,lease,Sants-Montjuïc,El Raval,C/ Diagonal 189,N/A,N/A,1,N/A,7534.24,3º,?,?,?,poor,N/A,no,?,N/A,Engel & Völkers
,venta,Ciutat Vella,El raval,C/ Mallorca 253,64,?,2,1.200€,4447.83,3º,N,No,N/A,average,A,Sí,41.0,N/A,Particular
,VENDER,Eixampl,El Clot,unknown,96m2,1,?,1.200€,7223 €/m2,bajo,Y,Sí,Sí,?,F,Y,41.37593,?,Engel & Völkers
ID_2293,alquiler,Ciutat Vella,?, ,?,three,1 baño,3035€,?,3º,Sí,Sí,N/A,reformado,A,no,?,2.0,Fotocasa
