listing_id,operation,district,neighborhood,address,surface_m2,rooms,bathrooms,price_eur,price_per_m2,floor,elevator,balcony,furnished,condition,energy_certificate,has_parking,latitude,longitude,agency
,buy,Sants-Montjuïc,Sant Antoni,,,,1,,,,True,True,,average,F,,41.38986,2.0,Remax
,buy,Horta-Guinardó,El Raval,,91.0,2,2,,,ático,False,False,,nuevo,,True,,,Engel & Völkers
ID_844,alquiler,Les Corts,Diagonal Mar,,,3,2,1200.0,,,,,True,a reformar,D,,41.0,,Fotocasa
846,venta,Gràcia,,C/ Gran Via 331,116.0,,,223163.0,678245.0,ático,False,True,,good,G,False,,2.0,Particular
,rent,Ciutat Vella,El Clot,,113.0,,2,435822.0,,1º,True,False,True,,G,False,41.0,2.0,Engel & Völkers
848,buy,Unknown,Sagrada Família,Passeig de Gràcia,50.0,,1,1200.0,4317.0,1º,True,,,good,,True,,,Remax
849,,Les Corts,,Calle Falsa 123,99.0,,,1127599.0,,ático,,False,False,,C,False,,2.18271,Engel & Völkers
850,venta,SANTS,Sant Antoni,Passeig de Gràcia,131.0,4,,276739.0,,ático,True,,,a reformar,A,,41.0,,Housfy
ID_850,alquiler,Sant Andreu,La Barceloneta,Calle Falsa 123,54.0,,,3371.0,6565.0,sótano,True,,,,,True,41.35047,2.0,Idealista
852,rent,Eixample,El Raval,Calle Falsa 123,83.0,,2,2950.0,,sótano,,False,False,a reformar,,True,41.0,2.0,Idealista
,buy,Unknown,,C/ Aragó 233,,2,,1665076.0,6343.0,ático,,True,True,good,D,True,,2.1387,Remax
ID_853,buy,SANTS,La Barceloneta,,,,,329236.0,864522.0,3º,True,True,False,a reformar,D,False,41.0,,Particular
855,rent,Eixample,Sant Antoni,,142.0,,,,7641.0,1º,True,,,good,F,True,,,Idealista
,rent,Gràcia,,,114.0,,1,1290.0,782479.0,bajo,True,True,,reformado,,False,41.3837,2.0,Particular
857,venta,gracia,Poble-sec,,,3,,201639.0,,1º,True,,,,B,,41.35098,2.13642,
ID_857,alquiler,Sants-Montjuïc,Sagrada Família,Calle Falsa 123,78.0,1,1,2572.0,5224.0,ático,False,True,False,nuevo,C,True,,2.12588,Housfy
,venta,Sant Martí,El Raval,Passeig de Gràcia,108.0,5,1,2854.0,,bajo,False,True,,a reformar,C,False,,,Fotocasa
,lease,Ciutat Vella,El raval,,51.0,2,1,,,bajo,,,True,a reformar,,,,2.15743,Particular
ID_860,,Unknown,Diagonal Mar,,,,1,1200.0,762474.0,4º,False,True,,average,D,False,,2.10376,Engel & Völkers
ID_861,,gracia,,Calle Falsa 123,104.0,,,403772.0,,2º,False,True,,average,C,True,,2.0,Particular
863,,Eixampl,,,59.0,,2,,,bajo,True,True,,nuevo,G,False,,2.19377,Particular
864,VENDER,Eixampl,Sant Antoni,Calle Falsa 123,,,,684018.0,,,,,,reformado,G,False,,2.15851,Housfy
865,VENDER,Sant Andreu,Sagrada Família,Passeig de Gràcia,,1,,,,,True,False,,reformado,A,False,,,Fotocasa
866,,Sant Andreu,El Born,C/ Gran Via 44,,,,1288490.0,696522.0,bajo,False,True,False,average,G,,41.42689,,Fotocasa
867,VENDER,Sant Andreu,Sant Antoni,Calle Falsa 123,,2,2,852332.0,660549.0,sótano,,True,False,reformado,A,,,,Particular
,VENDER,Nou Barris,Diagonal Mar,Calle Falsa 123,,3,1,1237050.0,,sótano,,,,,G,False,41.0,2.17218,Idealista
869,,Unknown,Sagrada familia,,,3,1,1200.0,,ático,False,True,False,a reformar,E,,41.38495,,Remax
,venta,Sants-Montjuïc,El Raval,Passeig de Gràcia,117.0,2,,416521.0,,4º,,False,,poor,G,False,41.0,,Engel & Völkers
,lease,Horta-Guinardó,Poble-sec,,,,2,107568.0,,ático,True,False,True,average,E,False,41.0,,Idealista
872,VENDER,Gràcia,Diagonal Mar,Calle Falsa 123,49.0,3,2,,490062.0,sótano,False,True,False,,C,False,,,
873,,Gràcia,El raval,C/ Diagonal 38,,6,1,,4580.0,sótano,True,False,False,nuevo,F,True,41.37958,2.12146,Housfy
874,buy,Les Corts,Sagrada Família,,189.0,6,,,,2º,True,False,,a reformar,,True,,2.16897,
ID_874,lease,Nou Barris,Poble-sec,C/ Aragó 358,91.0,,2,1200.0,,3º,False,False,,,F,True,41.39127,2.18424,Idealista
,,Les Corts,Sagrada Família,Passeig de Gràcia,,1,,,451786.0,4º,True,True,,,,,,,Idealista
877,,Gràcia,El Clot,Calle Falsa 123,,,3,,388987.0,4º,False,False,True,good,B,True,,,Fotocasa
ID_877,,Les Corts,Vila de Gràcia,Passeig de Gràcia,98.0,,1,1200.0,633565.0,4º,True,,,a reformar,E,False,,,Particular
ID_878,alquiler,SANTS,El Raval,Calle Falsa 123,,,2,307018.0,,1º,False,,,,A,True,,,Particular
,buy,Nou Barris,Sagrada familia,Calle Falsa 123,104.0,2,,942789.0,984319.0,sótano,False,True,,average,G,True,,,Engel & Völkers
ID_880,VENDER,gracia,Diagonal Mar,Passeig de Gràcia,216.0,,3,1039925.0,746502.0,3º,False,False,,,F,False,41.0,2.20772,Engel & Völkers
ID_881,alquiler,Sant Andreu,Poble-sec,Passeig de Gràcia,74.0,2,,454501.0,,3º,,True,,nuevo,,True,41.0,,Idealista
ID_882,venta,Eixampl,El Raval,C/ Gran Via 78,,2,1,1200.0,,bajo,True,,,a reformar,F,False,,,Particular
,,Nou Barris,Sant Antoni,,141.0,,1,,,2º,True,True,,good,G,False,41.0,2.1484,Idealista
,,Sant Martí,El Clot,,,,,831309.0,,3º,False,False,,nuevo,,True,,,Remax
,alquiler,Nou Barris,El Clot,C/ Mallorca 18,88.0,2,2,,,,True,,,reformado,A,True,,,Housfy
ID_886,alquiler,Horta-Guinardó,El Born,Passeig de Gràcia,,,,2271.0,4720.0,ático,True,True,,a reformar,G,,41.38956,2.0,Particular
ID_887,VENDER,Les Corts,Sagrada Família,Calle Falsa 123,,,2,1200.0,64294.0,,True,True,True,reformado,F,,,2.14826,
ID_888,venta,Eixampl,Sagrada Família,C/ Aragó 184,,,2,1200.0,6824.0,3º,False,False,,reformado,,True,41.0,,
,,gracia,Sagrada familia,Passeig de Gràcia,175.0,5,2,3009.0,,1º,,False,,a reformar,D,True,,2.0,Engel & Völkers
,venta,Unknown,El Raval,,146.0,,,685797.0,,ático,True,True,True,good,B,False,,,Particular
,lease,Sant Andreu,El Born,,126.0,6,,,5628.0,2º,True,False,,good,D,,,2.18159,Remax
,rent,Sant Andreu,El Raval,,,,2,,,,,,,,A,False,41.3541,,Housfy
,lease,Sarrià-Sant Gervasi,,,93.0,2,,1200.0,,,,False,False,,D,,,,Idealista
ID_894,alquiler,Sarrià-Sant Gervasi,El Born,,,,,,,,False,,,poor,F,,41.0,,
896,buy,Eixample,El Clot,C/ Mallorca 35,53.0,,2,2731.0,81016.0,4º,False,True,False,a reformar,G,,41.3767,2.10057,Fotocasa
897,venta,Unknown,El Born,Calle Falsa 123,,3,1,,,4º,True,False,,poor,E,True,,2.0,
898,venta,Gràcia,Sagrada familia,C/ Gran Via 326,,,1,,,sótano,,True,,a reformar,A,False,41.0,2.20084,Remax
,lease,Sarrià-Sant Gervasi,Sagrada Família,C/ Gran Via 173,182.0,3,1,,,ático,True,True,,reformado,,,,2.0,
900,alquiler,Sarrià-Sant Gervasi,El Clot,Calle Falsa 123,150.0,,1,1200.0,3731.0,sótano,True,True,True,good,E,False,41.36848,,Engel & Völkers
,alquiler,Gràcia,Sagrada Família,C/ Mallorca 195,106.0,3,3,233003.0,3581.0,bajo,,False,True,,G,True,,,Particular
ID_901,rent,Gràcia,La Barceloneta,Calle Falsa 123,,3,,,,2º,False,True,,nuevo,A,False,41.0,,Remax
903,buy,Sant Martí,El Born,Calle Falsa 123,,,,781855.0,,2º,False,False,,,C,False,41.0,,Idealista
904,VENDER,Gràcia,El raval,Passeig de Gràcia,114.0,3,,1646755.0,629463.0,4º,,,True,reformado,G,,41.0,2.14028,
,venta,Eixampl,Vila de Gràcia,,,2,1,925.0,,4º,,False,False,good,F,True,,,Fotocasa
906,,SANTS,Sagrada familia,Passeig de Gràcia,,,2,228052.0,3551.0,4º,False,,True,nuevo,F,,41.0,2.0,Engel & Völkers
ID_906,alquiler,Eixample,Vila de Gràcia,Calle Falsa 123,121.0,,1,3096.0,396601.0,bajo,False,,False,a reformar,G,True,41.42645,2.17904,Housfy
908,venta,Gràcia,El Born,Calle Falsa 123,72.0,2,1,894711.0,,4º,False,True,False,,B,False,,2.0,
ID_908,alquiler,Horta-Guinardó,Sagrada Família,C/ Diagonal 229,107.0,3,,1299.0,,4º,,True,False,nuevo,D,False,,2.11626,Fotocasa
,venta,Unknown,El raval,Calle Falsa 123,244.0,,,1862178.0,5941.0,ático,True,,,a reformar,F,True,,2.216,Engel & Völkers
,VENDER,Ciutat Vella,La Barceloneta,,,3,,,969264.0,4º,False,,,,E,False,41.0,2.12002,Engel & Völkers
912,alquiler,Sarrià-Sant Gervasi,Sant Antoni,Calle Falsa 123,,2,2,,,,True,True,,poor,A,,,2.0,Engel & Völkers
,buy,Horta-Guinardó,Les Corts,,,2,,,7424.0,,False,True,,,A,,,,
ID_913,VENDER,Sant Martí,,Passeig de Gràcia,136.0,2,1,,,1º,True,False,,,G,False,41.42656,2.15207,Fotocasa
ID_914,venta,Sarrià-Sant Gervasi,Sant Antoni,Calle Falsa 123,147.0,2,2,1200.0,4582.0,3º,True,True,,reformado,C,True,,2.10748,Particular
916,rent,Ciutat Vella,Sant Antoni,Passeig de Gràcia,,2,,,,bajo,False,True,,reformado,,,,,Housfy
ID_916,,Horta-Guinardó,,Passeig de Gràcia,,,,1200.0,976641.0,,False,True,,poor,G,True,41.0,2.0,Remax
918,rent,Les Corts,Vila de Gràcia,,49.0,1,2,,,4º,,False,,good,F,True,41.41713,2.18292,Remax
ID_918,VENDER,Nou Barris,Vila de Gràcia,,141.0,,,,,ático,True,False,,reformado,D,False,41.36596,,Engel & Völkers
,buy,Unknown,El Clot,Passeig de Gràcia,,2,,,,4º,True,True,False,,A,False,,,Idealista
921,VENDER,Unknown,Sagrada familia,,,1,3,2102.0,,1º,False,True,,a reformar,A,,41.0,,Remax
922,VENDER,gracia,Sagrada Família,,148.0,,,1200.0,,2º,True,True,,good,D,True,41.0,2.0,Fotocasa
ID_922,lease,Eixampl,El Clot,Calle Falsa 123,,2,2,4328.0,347594.0,ático,,True,,reformado,D,True,,,Fotocasa
924,rent,gracia,Les Corts,,50.0,,3,1200.0,,,,True,True,a reformar,F,True,41.0,2.0,Remax
925,venta,Nou Barris,El Clot,Calle Falsa 123,,3,,926854.0,,bajo,True,False,False,nuevo,C,True,,,Idealista
926,VENDER,Sants-Montjuïc,,,70.0,,1,,4632.0,bajo,True,,False,,C,False,41.0,2.12849,Particular
ID_926,VENDER,Nou Barris,Les Corts,Passeig de Gràcia,,2,1,,6284.0,2º,False,True,,poor,C,True,,2.1671,Fotocasa
928,venta,Sant Martí,El Raval,,,2,,1012988.0,,,True,False,False,,F,False,41.0,2.12287,
ID_928,rent,Nou Barris,Sagrada familia,,,2,3,,4405.0,bajo,True,False,False,good,E,True,41.0,,Remax
ID_929,alquiler,Gràcia,Les Corts,Passeig de Gràcia,,,,1200.0,,,False,,False,reformado,G,False,41.377,,Idealista
931,,Horta-Guinardó,,Calle Falsa 123,226.0,3,1,717521.0,,2º,True,False,True,poor,C,True,41.39109,,
932,buy,Horta-Guinardó,Sagrada Família,C/ Mallorca 280,63.0,,1,327646.0,,ático,True,True,,,C,,,,
,buy,Les Corts,El Raval,,61.0,,2,1056589.0,3040.0,bajo,True,,,,B,True,41.38495,2.19525,Idealista
,alquiler,Gràcia,Poble-sec,Calle Falsa 123,,,1,424182.0,457623.0,2º,,,,good,,,41.37898,,Fotocasa
ID_934,venta,Eixampl,,,87.0,,,,,1º,True,,,good,B,True,41.40552,2.0,Housfy
ID_935,buy,Les Corts,Diagonal Mar,Calle Falsa 123,66.0,2,3,406052.0,,bajo,True,False,True,,F,True,41.42579,2.10196,Remax
,buy,Ciutat Vella,Les Corts,,202.0,1,1,705320.0,6309.0,bajo,,False,False,good,A,,,,Remax
,venta,Eixampl,El Clot,,,,1,,,1º,,True,,average,E,False,41.42352,2.2057,Remax
ID_938,buy,Les Corts,Diagonal Mar,,75.0,3,1,,226811.0,1º,True,,False,,E,,,2.17122,Remax
ID_939,rent,Sant Martí,,Calle Falsa 123,78.0,,,,,2º,False,,,a reformar,G,,,,Particular
,VENDER,gracia,,,85.0,2,,,,bajo,False,,,a reformar,,True,41.0,,Remax
942,venta,Gràcia,Vila de Gràcia,C/ Gran Via 242,52.0,3,1,147562.0,565134.0,2º,True,,,reformado,F,False,41.0,,Engel & Völkers
,,Sant Andreu,Diagonal Mar,Passeig de Gràcia,,5,3,1200.0,6312.0,,True,,,a reformar,B,True,41.0,,Remax
,venta,Sant Andreu,Sagrada Família,,,3,2,203291.0,3434.0,2º,,False,False,,F,,,2.0,
,rent,Unknown,Les Corts,C/ Aragó 149,,4,2,,,1º,True,False,True,reformado,A,,,2.17295,Engel & Völkers
,alquiler,Unknown,Sagrada Família,Calle Falsa 123,66.0,3,,1200.0,968936.0,,False,True,,good,,True,,2.17275,Remax
947,lease,Horta-Guinardó,La Barceloneta,Passeig de Gràcia,,2,,,3238.0,sótano,False,,,good,,,,2.0,Particular
,VENDER,Gràcia,,C/ Gran Via 137,,,,1817936.0,,sótano,True,True,,a reformar,A,,,2.0,Remax
ID_948,,Eixampl,El raval,Passeig de Gràcia,,2,1,329069.0,54959.0,2º,False,True,,nuevo,A,True,41.4205,,Engel & Völkers
,VENDER,Eixampl,,,107.0,3,1,,7552.0,4º,True,,False,,,False,,2.0,Engel & Völkers
ID_950,lease,Ciutat Vella,Sagrada familia,Passeig de Gràcia,,3,1,,6860.0,bajo,,True,True,average,,True,,2.0,Housfy
952,buy,Eixample,Sagrada Família,,89.0,,,2500.0,5825.0,3º,True,,,a reformar,,,,,Remax
,lease,Gràcia,Sant Antoni,Passeig de Gràcia,89.0,,1,,,3º,,True,,average,G,False,41.0,,
954,VENDER,Sarrià-Sant Gervasi,El Clot,C/ Gran Via 12,143.0,3,2,2864.0,746074.0,3º,True,True,,nuevo,C,,41.0,2.19965,Particular
ID_954,VENDER,Sant Andreu,Vila de Gràcia,C/ Diagonal 73,,5,1,1685551.0,623038.0,4º,True,True,True,good,C,,41.0,,Fotocasa
ID_955,VENDER,Ciutat Vella,Vila de Gràcia,Passeig de Gràcia,84.0,,,,,3º,True,True,False,poor,A,True,,,Fotocasa
,rent,Nou Barris,La Barceloneta,,,,2,2333.0,,,False,False,,,,,41.42393,,Particular
,buy,Sarrià-Sant Gervasi,El Raval,Calle Falsa 123,134.0,3,1,4380.0,6399.0,bajo,True,True,,,,True,41.38559,,Remax
959,rent,Sant Martí,Poble-sec,Passeig de Gràcia,90.0,3,,,,bajo,,False,,,D,True,,,Housfy
960,,gracia,Sant Antoni,C/ Mallorca 46,,,2,,,ático,True,,False,reformado,E,True,41.0,,Remax
,lease,Unknown,Poble-sec,,56.0,2,2,803057.0,4163.0,sótano,True,False,,good,A,True,41.0,2.19822,Housfy
962,buy,Unknown,El Born,C/ Gran Via 362,,3,,1467.0,37645.0,,True,True,,good,C,False,,2.0,Housfy
963,venta,Ciutat Vella,Sagrada Família,Calle Falsa 123,225.0,,2,2106.0,,bajo,,True,,,G,False,41.3665,2.0,
ID_963,,Horta-Guinardó,La Barceloneta,,,,2,272733.0,,2º,,,,,,True,41.42268,2.0,Engel & Völkers
,VENDER,SANTS,,C/ Gran Via 45,211.0,,,366939.0,,sótano,,,,reformado,,True,41.0,,Housfy
,rent,Eixampl,Sagrada Família,Passeig de Gràcia,,,1,1200.0,,,,False,,,E,True,41.0,2.0,
ID_966,VENDER,Eixample,Poble-sec,,236.0,3,,,,3º,,False,True,a reformar,E,True,41.0,,Engel & Völkers
ID_967,,Unknown,El raval,Passeig de Gràcia,74.0,,1,,569819.0,2º,,False,True,a reformar,,True,,2.0,Engel & Völkers
969,,Horta-Guinardó,Poble-sec,Calle Falsa 123,79.0,,1,1830216.0,,ático,True,,,poor,B,True,,2.0,Housfy
,venta,Nou Barris,Sagrada familia,,87.0,5,1,,5360.0,bajo,,,,,,,41.36287,,Housfy
,VENDER,SANTS,Sagrada familia,,87.0,,1,884202.0,705822.0,4º,False,False,,reformado,,True,41.0,,Idealista
972,VENDER,Eixampl,Diagonal Mar,Calle Falsa 123,118.0,3,1,2424.0,886381.0,ático,,,False,good,E,True,,,Idealista
,rent,Sants-Montjuïc,Diagonal Mar,,94.0,2,2,2766.0,,2º,False,False,,a reformar,F,True,,,
ID_973,alquiler,Eixampl,Les Corts,,113.0,,2,464592.0,,2º,True,False,,,C,True,41.0,2.0,Particular
,buy,Ciutat Vella,El Raval,,,1,1,3390.0,6756.0,4º,True,True,False,good,E,False,41.0,,Remax
,VENDER,SANTS,Sagrada familia,Passeig de Gràcia,,4,,149749.0,,sótano,False,False,,average,G,True,,2.17336,
,buy,Eixample,El raval,,97.0,,,735738.0,4488.0,1º,True,,False,a reformar,B,False,,,Engel & Völkers
978,VENDER,Gràcia,,,112.0,3,,,5606.0,bajo,False,True,True,,A,,41.0,2.2192,Idealista
979,,Unknown,,Passeig de Gràcia,50.0,,2,1200.0,,,False,True,True,poor,,True,,,
980,venta,Horta-Guinardó,Sant Antoni,C/ Gran Via 196,62.0,4,1,1200.0,,3º,False,,,a reformar,F,,41.42524,,Housfy
981,alquiler,Eixample,El Raval,Calle Falsa 123,126.0,2,2,140335.0,5455.0,ático,,True,,good,E,False,41.0,,Housfy
ID_981,venta,Eixample,,,51.0,,,281524.0,,bajo,True,True,,nuevo,D,False,,,Housfy
ID_982,rent,Sant Andreu,Sagrada Família,C/ Gran Via 303,223.0,3,,1200.0,,,True,False,,a reformar,A,True,,,Fotocasa
984,rent,Horta-Guinardó,,,147.0,,2,300346.0,4056.0,2º,,True,,average,E,,41.0,,Remax
985,venta,Sant Andreu,El Clot,Passeig de Gràcia,91.0,,2,1885814.0,354555.0,4º,False,False,True,,D,False,41.36988,2.0,Housfy
ID_985,buy,Sant Martí,,,,,1,,944778.0,4º,True,True,,good,E,True,,2.17123,Particular
,,Sants-Montjuïc,Vila de Gràcia,,,2,1,,,4º,,True,,poor,,False,,2.0,Fotocasa
988,buy,Gràcia,El Clot,,112.0,5,1,,4552.0,bajo,True,True,,nuevo,A,False,,,Remax
ID_988,lease,gracia,Vila de Gràcia,Calle Falsa 123,,3,2,,3644.0,3º,True,False,False,poor,,False,,2.0,Remax
ID_989,,gracia,Sagrada familia,Passeig de Gràcia,86.0,1,1,1465.0,6154.0,1º,True,True,,good,A,True,41.35003,2.0,Fotocasa
,buy,Eixampl,Sant Antoni,,116.0,2,,,375579.0,3º,,,False,nuevo,C,,,,Fotocasa
ID_991,buy,Eixampl,,Passeig de Gràcia,94.0,,,,,4º,True,False,False,a reformar,F,False,41.0,2.1603,Particular
993,rent,Les Corts,El Clot,,,3,,2209.0,,,False,True,,,B,False,,2.0,Particular
ID_993,,Horta-Guinardó,Poble-sec,,86.0,3,1,1200.0,,1º,False,,False,poor,F,,,2.10861,
,rent,Nou Barris,El Clot,,53.0,2,,,,4º,,True,,average,F,,,2.17941,Remax
,venta,gracia,Vila de Gràcia,C/ Diagonal 263,,1,2,,675783.0,4º,,,,good,C,True,,2.11387,Fotocasa
ID_996,,Sant Martí,Sagrada Família,,172.0,5,,,4398.0,1º,,,,reformado,,True,,,Remax
,buy,Sant Andreu,El Born,,,,1,,,bajo,True,,,,C,True,,2.18784,
999,,Eixampl,El Born,C/ Diagonal 226,179.0,,,1200.0,,3º,True,True,,,F,False,41.0,,Housfy
,,Horta-Guinardó,,Calle Falsa 123,82.0,2,1,,,ático,True,False,,good,D,False,41.38397,2.0,Fotocasa
ID_1000,buy,Eixampl,El raval,C/ Diagonal 157,73.0,2,,,5008.0,2º,,False,,reformado,,,41.3974,,Remax
,alquiler,Sarrià-Sant Gervasi,Sagrada Família,Passeig de Gràcia,,,3,1084.0,,4º,True,True,,poor,C,False,,,Idealista
,,SANTS,Sant Antoni,Calle Falsa 123,240.0,4,2,199508.0,,sótano,True,False,True,,C,False,41.40989,,
,VENDER,Horta-Guinardó,,Passeig de Gràcia,192.0,,,3921.0,,2º,,,,average,B,False,41.35761,2.0,Housfy
,lease,Gràcia,,C/ Aragó 37,,2,2,2227.0,63964.0,3º,True,,,nuevo,E,False,41.0,,
ID_1005,venta,gracia,,Passeig de Gràcia,125.0,,,1200.0,,3º,False,,True,a reformar,C,False,41.41716,,Fotocasa
ID_1006,,Eixample,El raval,Passeig de Gràcia,96.0,2,2,,5686.0,3º,True,False,True,good,G,False,41.40919,,Particular
ID_1007,buy,Sant Andreu,Sagrada familia,C/ Gran Via 272,65.0,,1,1200.0,806937.0,,False,,,poor,,True,41.36359,,
ID_1008,VENDER,Sant Andreu,Sagrada familia,Calle Falsa 123,72.0,2,,524819.0,,bajo,False,True,True,average,F,,41.0,,Idealista
ID_1009,buy,Horta-Guinardó,El Born,,76.0,2,,1200.0,5297.0,ático,True,True,,good,B,False,41.3636,,Particular
1011,buy,Unknown,El raval,,,,1,321949.0,735739.0,ático,True,True,,,E,True,,2.0,Engel & Völkers
1012,rent,Sarrià-Sant Gervasi,Diagonal Mar,Passeig de Gràcia,,,1,,207952.0,ático,,,,nuevo,D,True,41.40953,2.11056,Idealista
,alquiler,Eixample,El raval,C/ Mallorca 347,71.0,,3,914.0,677245.0,3º,True,True,,reformado,E,False,,2.0,Idealista
ID_1013,buy,Unknown,El Raval,,44.0,3,2,,928804.0,4º,False,False,True,average,E,False,,2.0,Particular
ID_1014,VENDER,Eixample,Sagrada Família,C/ Gran Via 68,,2,,,,,True,False,False,,A,,,2.19435,
1016,rent,Nou Barris,Sant Antoni,C/ Gran Via 299,143.0,,2,177587.0,5628.0,3º,True,True,,,E,True,41.0,2.0,Housfy
ID_1016,lease,SANTS,El raval,,100.0,2,1,444457.0,469029.0,bajo,False,,True,poor,A,,41.3596,2.0,Idealista
,VENDER,Horta-Guinardó,Poble-sec,Passeig de Gràcia,,2,,1137.0,,1º,False,False,,,D,False,,,Housfy
ID_1018,buy,Sant Martí,,,85.0,,2,,797487.0,sótano,False,,True,good,G,True,41.35335,,Idealista
ID_1019,buy,Sants-Montjuïc,Poble-sec,,,,3,,,bajo,True,,True,nuevo,A,True,41.0,2.0,Particular
,rent,gracia,,,127.0,2,,,7274.0,,,,True,a reformar,,True,41.36506,,Idealista
1022,venta,Gràcia,Sagrada familia,Passeig de Gràcia,61.0,3,1,2270.0,7598.0,ático,False,False,,poor,A,,41.0,2.19479,Remax
ID_1022,venta,Nou Barris,Poble-sec,,88.0,,,1980.0,4723.0,ático,False,,True,poor,F,,41.37928,2.17749,Idealista
1024,alquiler,Sants-Montjuïc,Vila de Gràcia,Passeig de Gràcia,50.0,2,,,,,True,True,False,,,True,,2.0,
1025,,Sants-Montjuïc,La Barceloneta,Passeig de Gràcia,83.0,4,,4308.0,33103.0,1º,False,,,,F,False,41.42603,,Engel & Völkers
ID_1025,rent,Nou Barris,El Born,,,,2,1200.0,,bajo,,False,,nuevo,A,,41.39207,,Remax
,lease,Horta-Guinardó,Les Corts,Calle Falsa 123,211.0,2,2,1200.0,788004.0,4º,False,False,False,average,F,False,,2.15341,Housfy
,VENDER,Sants-Montjuïc,Les Corts,C/ Aragó 254,,,1,200771.0,,,False,,True,reformado,B,True,,2.17106,Housfy
,VENDER,Eixample,El raval,,91.0,5,2,,80764.0,1º,,False,True,a reformar,,True,41.0,2.14372,
ID_1029,rent,Sant Martí,Sagrada Família,Calle Falsa 123,137.0,,1,,,ático,False,True,,average,,False,41.36142,,Idealista
ID_1030,rent,gracia,El raval,,78.0,5,2,,,1º,False,,,average,,True,41.0,,Particular
1032,venta,Les Corts,Diagonal Mar,C/ Diagonal 392,164.0,6,1,1200.0,,bajo,True,False,,nuevo,,,,2.0,Idealista
,alquiler,gracia,Diagonal Mar,Calle Falsa 123,,,,,4279.0,,,True,,reformado,F,,41.38935,2.11969,Idealista
ID_1033,VENDER,Sarrià-Sant Gervasi,Sagrada Família,,64.0,,1,1987580.0,,ático,True,True,,nuevo,A,,41.0,,Engel & Völkers
ID_1034,VENDER,SANTS,La Barceloneta,,56.0,3,1,,,2º,True,,,good,,,,2.21518,Engel & Völkers
,,Les Corts,Sagrada familia,Passeig de Gràcia,,,1,,24602.0,ático,False,False,,,,False,,2.21147,Housfy
,rent,Nou Barris,Vila de Gràcia,Calle Falsa 123,,,2,,888988.0,,True,False,,reformado,A,,,,Remax
,venta,Sant Andreu,Les Corts,Calle Falsa 123,78.0,5,,314996.0,,,True,False,False,average,D,False,,2.15631,Idealista
1039,alquiler,Eixampl,,,114.0,3,,283387.0,,1º,,False,,nuevo,D,False,,,Idealista
1040,buy,Gràcia,Diagonal Mar,Calle Falsa 123,,,2,369095.0,,,True,,True,average,,,41.36568,2.152,Fotocasa
1041,lease,SANTS,Diagonal Mar,C/ Gran Via 85,,6,1,1187.0,,3º,True,False,True,average,A,False,,,Particular
1042,alquiler,Ciutat Vella,,,235.0,3,,1200.0,,3º,True,False,,reformado,,False,,,Remax
1043,buy,SANTS,La Barceloneta,Calle Falsa 123,,3,1,1200.0,,ático,,True,True,,C,True,41.0,2.18687,Fotocasa
,alquiler,SANTS,Sant Antoni,,53.0,,,4793.0,,sótano,True,False,True,nuevo,,,,,Remax
,lease,SANTS,,,140.0,6,1,901754.0,,1º,True,True,,average,G,True,41.0,,Fotocasa
,alquiler,Sant Martí,Poble-sec,,63.0,3,2,,7994.0,3º,True,,,poor,,False,,2.18292,Particular
ID_1046,,Gràcia,,,,,1,,,2º,True,False,,poor,A,,41.0,,Fotocasa
ID_1047,alquiler,Gràcia,Poble-sec,,53.0,,1,,904968.0,1º,False,,,,A,False,41.0,2.0,Particular
1049,VENDER,Gràcia,Sagrada familia,Passeig de Gràcia,54.0,5,2,751384.0,,3º,,,,nuevo,,False,41.0,,Idealista
,,SANTS,Les Corts,,70.0,,1,3329.0,,4º,True,False,,,E,True,41.4119,,Idealista
,alquiler,Les Corts,Vila de Gràcia,,,3,1,3959.0,4575.0,3º,,False,,good,C,False,41.0,,
,buy,Horta-Guinardó,El raval,Calle Falsa 123,191.0,2,1,1200.0,233074.0,bajo,False,True,,nuevo,A,False,41.0,2.18843,Engel & Völkers
ID_1052,buy,Sants-Montjuïc,El Clot,,,3,1,3711.0,,bajo,True,False,,good,G,True,41.0,,Fotocasa
,alquiler,Horta-Guinardó,Sagrada Família,Calle Falsa 123,,3,,1200.0,,2º,False,,,,B,False,,,Fotocasa
1055,VENDER,Gràcia,El Clot,Calle Falsa 123,57.0,,,4195.0,,2º,False,False,True,poor,F,True,41.0,2.1699,Engel & Völkers
1056,alquiler,Sant Andreu,,,102.0,2,,4200.0,7546.0,bajo,False,False,False,reformado,C,False,,2.11317,Remax
,rent,Eixampl,Sant Antoni,,,2,3,,,,True,True,,nuevo,C,False,41.40252,2.17297,Housfy
1058,VENDER,Nou Barris,El Clot,C/ Gran Via 287,,3,2,3385.0,,2º,False,True,False,poor,,False,,,Fotocasa
,lease,Nou Barris,Sant Antoni,Calle Falsa 123,,2,,,,2º,,True,True,,C,,,,
ID_1059,buy,Nou Barris,Les Corts,C/ Diagonal 243,115.0,4,,1966.0,,2º,,False,True,good,F,True,,,Fotocasa
,venta,SANTS,El Raval,Calle Falsa 123,,,,,7738.0,,True,False,,nuevo,G,False,,2.0,Particular
ID_1061,VENDER,SANTS,Diagonal Mar,,,3,1,,,2º,True,True,False,reformado,C,,41.42873,,Idealista
ID_1062,venta,Les Corts,Diagonal Mar,,,2,3,1200.0,,ático,False,False,False,,F,True,41.0,,Idealista
